804800,148,336.2401537656228
804800,154,337.2821934682115
804800,162,348.990774469025
804800,225,426.2734482937545
804800,239,399.6681084122187
804800,253,375.90741334164755
804800,267,338.8534444394133
804800,281,317.51511350052533
804800,295,283.395427871533
804800,296,281.819928619628
877321,98,123.6102114104193
877321,99,123.59265892255512
877321,106,123.2250463693507
877321,113,123.0815490424606
877321,140,121.86395108827436
877321,141,122.20207223237327
877321,148,123.27720535517557
886903,98,-54.078261168974734
886903,106,-52.04226717779434
886903,162,-73.39923296539428
835387,98,14.813280807813397
835387,99,15.024720586782253
835387,113,27.135541848779898
835387,120,41.01983174348348
835387,127,55.562137261827736
835387,134,58.52306322729725
835387,141,66.13740554035199
835387,148,66.06327900318838
835387,154,65.41893219442424
835387,162,65.64565172716401
835387,176,74.63479107500663
835387,225,90.72902612352739
835387,253,73.78358385042498
835387,281,66.04700398142121
507766,98,-52.70884900641205
507766,106,-47.52055353843541
507766,112,-40.40755202333492
507766,123,-33.777649134437944
507766,154,-40.20311407588839
507766,162,-46.17704838006915
507766,190,-49.65306825462982
507766,288,-58.6715167779883
507766,295,-67.36136506455449
507766,296,-67.97405418323109
798674,98,501.65725065424203
798674,99,501.10753075584597
798674,113,459.7998145091141
798674,140,446.1008865256129
798674,141,444.1601571257403
798674,148,439.2280981457997
798674,162,430.4168391934029
798674,176,439.7383639324543
798674,225,475.05051802053504
798674,239,502.14305234319784
798674,267,541.117277227458
798674,281,550.5108340774883
798674,295,540.8378527484516
798674,296,541.2358637595473
894779,98,-276.5452173206025
894779,99,-277.51279566063374
894779,106,-280.0244777695283
842360,98,-172.35503460048068
842360,106,-186.27334621551688
842360,112,-194.59232450096772
842360,113,-195.86935040821425
842360,162,-247.86503264560906
842360,169,-253.6472600412437
1030534,98,832.2233797200082
1030534,99,832.8729829945793
1030534,106,830.3241885250196
1030534,113,820.1001512631985
1030534,120,825.2204828372791
1030534,123,823.8566642616951
1030534,127,817.3781570064372
1030534,134,815.7456919107708
1030534,140,813.2285690448741
1030534,141,814.2855694327778
1030534,148,816.5778141661402
1030534,162,834.8750831587262
1030534,295,812.085754051722
1030534,296,812.7148254639
329440,98,357.39197352099274
329440,99,357.86452385512945
329440,134,331.61637041268835
329440,330,333.74664710734965
405024,99,181.6929039341516
405024,113,169.52154883513583
548005,99,562.9263427576852
548005,113,579.364577720196
548005,127,591.9001939560667
548005,141,628.3766677387923
548005,148,639.7563692605104
259655,99,10.693595281334533
259655,106,7.992212708665724
259655,113,-0.330774946041118
851129,99,282.7656037958853
851129,113,294.1851831882096
851129,127,282.44036339895933
809195,99,-62.99688938742919
809195,113,-77.06422334205267
809195,127,-89.07302996973755
809195,134,-93.69206896532823
809195,148,-90.1043614499385
809195,154,-85.4155200648105
809195,190,-72.08442287421819
11131,99,-41.43267519180269
11131,106,-49.01113715377816
11131,113,-49.49910928419448
849329,99,247.8705768062906
849329,106,253.0579086804944
849329,112,249.82527724150552
849329,113,249.89315032557025
849329,120,241.54460752108844
849329,127,243.5856517986746
849329,141,244.01241854352
849329,148,243.8951521466257
849329,281,217.1386765930587
804013,99,80.10012789216928
804013,113,64.51883103849097
804013,127,51.98538608648999
804013,225,3.1417954622480107
804013,267,-7.810602494858686
804013,281,-8.764813372973672
804013,295,-0.5661631079742215
758559,99,290.1170247352274
824886,99,293.36342740621143
824886,113,316.8968471985122
824886,127,348.10363781904874
824886,134,351.6961513743619
824886,141,334.136124463211
824886,148,323.0907105484819
824886,281,295.84032660929734
897543,99,-67.14709983733133
897543,113,-55.78015153057579
897547,99,-312.60136928333
897547,113,-319.6282209562342
884661,99,50.73450351565683
884661,113,58.018093047650076
884661,123,62.616029690099694
884661,190,133.31312109448663
884661,239,145.81684653269184
896216,99,-148.7750706185545
896050,99,-44.62453423901606
884065,99,-121.57007278023914
884065,113,-117.4081557639117
884065,127,-113.91839665513307
884065,134,-114.90650018194674
884065,141,-112.49521427637558
884065,148,-106.16163098257249
884065,162,-89.0845129828893
884065,176,-67.01593443527358
884065,239,-22.169262424185796
884065,253,-28.606035012075395
879925,99,-258.4226800103441
883855,99,-56.315160263880834
883855,281,-56.67941373323778
897565,99,-106.10655420635024
897565,113,-107.1992914270293
896870,99,64.49106077343971
763918,99,-58.87198987934534
228269,99,-192.430493571361
879708,99,-133.25379768610307
879708,127,-164.71156268199167
875600,99,279.6397337163605
875600,106,296.8781847377375
875600,112,321.7965799179608
875600,113,326.15152103625286
875600,120,360.26452711963293
875600,123,370.80784370182425
875600,127,384.9679955698832
875600,134,423.80581193480236
875600,140,448.6595606821997
875600,141,452.64543123332896
875600,148,482.47715789153284
875600,154,512.5799498169315
875600,162,570.4996069775124
875600,176,662.7580885957703
875600,190,709.735250759348
875600,225,873.5892589109599
875600,239,921.4805006717179
875600,253,960.7153836178956
875600,267,991.9574945707684
875600,281,1015.7817763036796
875600,295,1048.541429371959
875600,296,1050.1478423707322
875600,330,1076.9194226860914
887007,99,-120.05153876010745
888469,99,-127.62050740531497
876362,99,70.43144436823538
876362,113,89.91270726657534
810278,99,-183.18822001946197
810278,141,-221.87127334553955
810278,295,-222.04829820233815
877503,99,-130.43261622906292
877503,113,-132.7608664010968
877503,120,-135.67885850040128
877503,127,-137.35617451359963
877503,134,-135.8126826651099
877503,141,-131.36538173939667
877503,225,-111.86188875374565
877503,281,-75.55584938733283
877503,288,-71.18930152289744
264601,106,142.3064066244566
264601,120,147.1336548905581
734310,106,-53.242144625083704
734310,113,-50.42361166906713
734310,127,-50.86134426216062
734310,134,-48.69389055411603
734310,141,-58.10660959505229
734310,154,-72.19485221914695
734310,281,-190.8548658864774
906275,106,127.8263421301696
906275,113,142.14949823081216
906275,140,175.53643318086546
906275,288,463.51385021689265
906275,330,478.9697281179178
904551,106,-70.08048576889252
872551,106,-24.051157600651184
872551,141,-7.503465574832581
872551,225,55.923328672861146
830330,112,-58.41484759410313
830330,113,-57.28861115489652
373115,112,99.22133146465606
373115,113,100.3791377009294
373115,127,95.2665851964279
373115,140,99.3812236634417
373115,141,100.32988023302401
373115,148,106.82695365665919
373115,162,112.25512762290062
373115,176,113.90785080616605
373115,225,174.73050611493846
373115,232,189.43922471424682
373115,267,235.4285190248156
373115,281,250.9769317680028
419487,112,272.67464701003377
419487,113,274.4724649507564
419487,120,285.62707407194387
419487,127,298.32078809089427
419487,134,297.352897251685
419487,141,300.56206775435464
419487,148,307.55935588561255
419487,162,338.8970038827911
594982,113,-234.32917115515315
594982,281,-290.64547039785435
883559,113,-142.73437573477864
374618,113,-145.98833223381845
910399,113,-348.00763878166464
910399,134,-368.22540145298433
910399,141,-368.51308322198054
862342,113,-39.701493627226725
595767,113,-17.886057359629966
913266,113,0.05202804270771877
700479,113,-232.57454469758264
700479,148,-249.37577122543584
877253,113,96.77476814765453
877253,225,213.15383472215294
816533,113,-143.95501319082922
898077,113,130.74497795809606
898077,127,122.61433854037992
898077,253,98.9082587478206
898077,281,92.67529154450305
920679,120,-39.856925276643565
920679,127,-46.01249119541708
920679,134,-50.787491358249646
728421,120,-175.69001580667035
728421,134,-179.56205906608295
728421,239,-244.30998975183232
929825,123,204.31505078345947
929825,141,222.56619705051097
929825,225,416.3235979030967
929825,281,507.12627895756236
929825,295,528.1030840080697
931076,127,-58.82749256023216
942126,134,-211.40553422813593
582140,134,210.28955898744476
582140,267,275.4177790928075
582140,288,258.6172565384892
157077,134,-265.25978140458494
157077,232,-304.86516180313953
942106,134,-43.34005856904111
942106,190,-55.44542997755109
421875,134,-138.55959601192802
948183,140,193.92701410703256
948183,154,206.8566425776729
948183,162,203.66454764862624
948183,225,255.75379663089652
948183,253,257.90934539747553
946662,140,-72.20822377416934
51176,140,-72.23550722019482
51176,141,-72.13530721644977
51176,148,-70.7124455741742
51176,169,-68.81127513744353
51176,176,-74.24027332432982
51176,190,-81.52307842308392
51176,225,-110.01119851821366
51176,267,-137.88563239739372
51176,281,-154.04229256877005
51176,288,-161.7093695636746
633099,141,-117.23372010146001
948275,141,-22.224667112165907
835572,141,-97.77312759860166
54119,162,-44.43425252444892
54119,169,-54.30378624824754
54119,176,-56.3511197511733
54119,232,3.2379449540071668
54119,267,-51.742913711647745
241016,162,103.87329366324296
241016,169,113.09463917968444
241016,176,116.26559756160314
241016,239,169.44771921495396
241016,253,171.9526968976068
866548,162,392.94634816091104
866548,190,440.5623604595278
866548,225,512.8387606963272
866548,232,525.2829342093527
866548,239,545.0867517095004
866548,253,574.585760961939
866548,281,576.7664921125727
866548,288,581.0738011971579
494940,169,-35.57147598797289
875683,176,-13.96683898101159
875683,239,3.571582127589807
875683,281,40.53490162533446
875683,295,51.918448899384764
875683,296,52.31067089446447
880718,190,-78.22480600631417
994391,190,-230.4661597996675
996316,190,-104.14390461964
997004,190,66.63609580500324
997004,281,88.85114988531815
544157,190,20.4985208341457
544157,281,83.68171667655959
804769,225,110.52141769944681
875630,225,-42.94285684394994
953785,225,-27.23532092328875
953785,281,20.707036989590787
953785,288,36.42091782024226
953785,330,21.433509128536226
1011138,225,-14.963007332121348
1011138,281,18.188785430687137
952006,225,-16.24086063215754
952006,239,-2.8877664831705636
952006,253,17.13303825216083
952006,267,41.87818224776643
952006,281,58.39892725030198
952006,330,87.8540482709317
1052158,225,-169.58608512034206
47757,232,-204.26140766374118
272433,232,-53.690771030764054
536060,232,-123.20474723668272
39610,232,10.062095822787565
7783,232,-91.6735884426914
13811,232,-199.55637364940947
13811,239,-205.86651877613357
54190,232,-37.00293363746508
963723,232,642.5448084069332
55329,232,-145.6667910765723
29886,232,-13.267970147823767
498877,232,464.9344923355798
1047209,232,27.601358520171235
23052,232,-194.3420497655331
802226,232,17.983955106276223
157139,232,47.08034139189565
31632,232,-20.089158849884356
62918,232,-111.37682268979778
981358,239,-27.931118854326378
981358,267,-32.63032716590804
981358,281,-43.354288870991375
981358,295,-57.50901018642578
981358,296,-57.78536482812151
1085661,239,-63.83116803319502
1083699,239,2.2732241765824246
979758,239,-157.17513245625426
1039897,253,-92.44274591989954
1107203,253,-97.6248557081613
1122256,267,-174.39660965805072
280075,281,77.3299492317797
1151317,281,-151.81478493751223
803914,281,230.06176846209763
803914,296,244.97559615136998
1152788,281,247.24376076392477
366839,281,48.74781964498745
1153395,281,-140.37845529012517
1153582,281,-153.85861722491921
1124422,281,-55.88163552891574
1146477,281,-136.37569324223705
1141563,281,-196.3045429381296
1153236,281,-90.59808076429935
830764,281,95.64074161815505
1153751,281,-168.48027760864196
872252,281,-182.64023627163033
872252,296,-184.3184293720411
1150331,281,-136.37569324223705
1143680,281,-92.5714498146598
1146466,281,-91.45715732491895
67645,288,-11.01568090945798
181153,288,-134.51519552896582
662387,288,-322.7802128290317
1165901,288,-308.88294996719213
245038,288,-281.1493508060717
862040,288,-68.60089198620557
890724,295,-5.124716886059942
1218399,330,60.1830923452888
809201,330,35.16512708785994
1233045,330,-18.747231214457166
1217895,330,-178.6892945092424
1227311,330,-168.46902284262222
